2024-06-10 14:38:24,973 INFO    StreamThr :13063 [internal.py:wandb_internal():86] W&B internal server running at pid: 13063, started at: 2024-06-10 14:38:24.972521
2024-06-10 14:38:24,974 DEBUG   HandlerThread:13063 [handler.py:handle_request():144] handle_request: status
2024-06-10 14:38:24,977 INFO    WriterThread:13063 [datastore.py:open_for_write():85] open: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_143824-emhst0nz/run-emhst0nz.wandb
2024-06-10 14:38:24,978 DEBUG   SenderThread:13063 [sender.py:send():379] send: header
2024-06-10 14:38:24,988 DEBUG   SenderThread:13063 [sender.py:send():379] send: run
2024-06-10 14:38:25,255 INFO    SenderThread:13063 [dir_watcher.py:__init__():211] watching files in: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_143824-emhst0nz/files
2024-06-10 14:38:25,256 INFO    SenderThread:13063 [sender.py:_start_run_threads():1121] run started: emhst0nz with start time 1718044704.973527
2024-06-10 14:38:25,270 DEBUG   HandlerThread:13063 [handler.py:handle_request():144] handle_request: check_version
2024-06-10 14:38:25,271 DEBUG   SenderThread:13063 [sender.py:send_request():406] send_request: check_version
2024-06-10 14:38:25,379 DEBUG   HandlerThread:13063 [handler.py:handle_request():144] handle_request: run_start
2024-06-10 14:38:25,387 DEBUG   HandlerThread:13063 [system_info.py:__init__():32] System info init
2024-06-10 14:38:25,388 DEBUG   HandlerThread:13063 [system_info.py:__init__():47] System info init done
2024-06-10 14:38:25,388 INFO    HandlerThread:13063 [system_monitor.py:start():181] Starting system monitor
2024-06-10 14:38:25,388 INFO    SystemMonitor:13063 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-06-10 14:38:25,388 INFO    HandlerThread:13063 [system_monitor.py:probe():201] Collecting system info
2024-06-10 14:38:25,389 DEBUG   HandlerThread:13063 [system_info.py:probe():196] Probing system
2024-06-10 14:38:25,389 INFO    SystemMonitor:13063 [interfaces.py:start():190] Started cpu monitoring
2024-06-10 14:38:25,389 INFO    SystemMonitor:13063 [interfaces.py:start():190] Started disk monitoring
2024-06-10 14:38:25,393 INFO    SystemMonitor:13063 [interfaces.py:start():190] Started gpuapple monitoring
2024-06-10 14:38:25,395 INFO    SystemMonitor:13063 [interfaces.py:start():190] Started memory monitoring
2024-06-10 14:38:25,396 INFO    SystemMonitor:13063 [interfaces.py:start():190] Started network monitoring
2024-06-10 14:38:25,401 DEBUG   HandlerThread:13063 [system_info.py:_probe_git():181] Probing git
2024-06-10 14:38:25,417 DEBUG   HandlerThread:13063 [system_info.py:_probe_git():189] Probing git done
2024-06-10 14:38:25,417 DEBUG   HandlerThread:13063 [system_info.py:probe():244] Probing system done
