2024-06-11 15:53:07,840 INFO    StreamThr :23920 [internal.py:wandb_internal():86] W&B internal server running at pid: 23920, started at: 2024-06-11 15:53:07.840016
2024-06-11 15:53:07,840 DEBUG   HandlerThread:23920 [handler.py:handle_request():144] handle_request: status
2024-06-11 15:53:07,842 INFO    WriterThread:23920 [datastore.py:open_for_write():85] open: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240611_155307-w2crg2db/run-w2crg2db.wandb
2024-06-11 15:53:07,842 DEBUG   SenderThread:23920 [sender.py:send():379] send: header
2024-06-11 15:53:07,855 DEBUG   SenderThread:23920 [sender.py:send():379] send: run
2024-06-11 15:53:08,149 INFO    SenderThread:23920 [dir_watcher.py:__init__():211] watching files in: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240611_155307-w2crg2db/files
2024-06-11 15:53:08,149 INFO    SenderThread:23920 [sender.py:_start_run_threads():1121] run started: w2crg2db with start time 1718135587.84052
2024-06-11 15:53:08,162 DEBUG   HandlerThread:23920 [handler.py:handle_request():144] handle_request: check_version
2024-06-11 15:53:08,163 DEBUG   SenderThread:23920 [sender.py:send_request():406] send_request: check_version
2024-06-11 15:53:08,268 DEBUG   HandlerThread:23920 [handler.py:handle_request():144] handle_request: run_start
2024-06-11 15:53:08,277 DEBUG   HandlerThread:23920 [system_info.py:__init__():32] System info init
2024-06-11 15:53:08,278 DEBUG   HandlerThread:23920 [system_info.py:__init__():47] System info init done
2024-06-11 15:53:08,278 INFO    HandlerThread:23920 [system_monitor.py:start():181] Starting system monitor
2024-06-11 15:53:08,278 INFO    SystemMonitor:23920 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-06-11 15:53:08,279 INFO    HandlerThread:23920 [system_monitor.py:probe():201] Collecting system info
2024-06-11 15:53:08,279 INFO    SystemMonitor:23920 [interfaces.py:start():190] Started cpu monitoring
2024-06-11 15:53:08,279 DEBUG   HandlerThread:23920 [system_info.py:probe():196] Probing system
2024-06-11 15:53:08,280 INFO    SystemMonitor:23920 [interfaces.py:start():190] Started disk monitoring
