2024-06-11 16:07:26,302 INFO    StreamThr :30573 [internal.py:wandb_internal():86] W&B internal server running at pid: 30573, started at: 2024-06-11 16:07:26.301445
2024-06-11 16:07:26,304 DEBUG   HandlerThread:30573 [handler.py:handle_request():144] handle_request: status
2024-06-11 16:07:26,309 INFO    WriterThread:30573 [datastore.py:open_for_write():85] open: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240611_160726-u467ujkm/run-u467ujkm.wandb
2024-06-11 16:07:26,309 DEBUG   SenderThread:30573 [sender.py:send():379] send: header
2024-06-11 16:07:26,320 DEBUG   SenderThread:30573 [sender.py:send():379] send: run
2024-06-11 16:07:26,542 INFO    SenderThread:30573 [dir_watcher.py:__init__():211] watching files in: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240611_160726-u467ujkm/files
2024-06-11 16:07:26,542 INFO    SenderThread:30573 [sender.py:_start_run_threads():1121] run started: u467ujkm with start time 1718136446.302475
2024-06-11 16:07:26,550 DEBUG   HandlerThread:30573 [handler.py:handle_request():144] handle_request: check_version
2024-06-11 16:07:26,550 DEBUG   SenderThread:30573 [sender.py:send_request():406] send_request: check_version
2024-06-11 16:07:26,648 DEBUG   HandlerThread:30573 [handler.py:handle_request():144] handle_request: run_start
2024-06-11 16:07:26,654 DEBUG   HandlerThread:30573 [system_info.py:__init__():32] System info init
2024-06-11 16:07:26,655 DEBUG   HandlerThread:30573 [system_info.py:__init__():47] System info init done
2024-06-11 16:07:26,655 INFO    HandlerThread:30573 [system_monitor.py:start():181] Starting system monitor
2024-06-11 16:07:26,655 INFO    SystemMonitor:30573 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-06-11 16:07:26,655 INFO    HandlerThread:30573 [system_monitor.py:probe():201] Collecting system info
2024-06-11 16:07:26,656 DEBUG   HandlerThread:30573 [system_info.py:probe():196] Probing system
2024-06-11 16:07:26,656 INFO    SystemMonitor:30573 [interfaces.py:start():190] Started cpu monitoring
2024-06-11 16:07:26,657 INFO    SystemMonitor:30573 [interfaces.py:start():190] Started disk monitoring
2024-06-11 16:07:26,657 INFO    SystemMonitor:30573 [interfaces.py:start():190] Started gpuapple monitoring
2024-06-11 16:07:26,659 INFO    SystemMonitor:30573 [interfaces.py:start():190] Started memory monitoring
2024-06-11 16:07:26,660 INFO    SystemMonitor:30573 [interfaces.py:start():190] Started network monitoring
2024-06-11 16:07:26,665 DEBUG   HandlerThread:30573 [system_info.py:_probe_git():181] Probing git
2024-06-11 16:07:26,679 DEBUG   HandlerThread:30573 [system_info.py:_probe_git():189] Probing git done
2024-06-11 16:07:26,680 DEBUG   HandlerThread:30573 [system_info.py:probe():244] Probing system done
