2024-06-11 15:54:13,044 INFO    StreamThr :24454 [internal.py:wandb_internal():86] W&B internal server running at pid: 24454, started at: 2024-06-11 15:54:13.044257
2024-06-11 15:54:13,045 DEBUG   HandlerThread:24454 [handler.py:handle_request():144] handle_request: status
2024-06-11 15:54:13,047 INFO    WriterThread:24454 [datastore.py:open_for_write():85] open: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240611_155413-lmggnkjn/run-lmggnkjn.wandb
2024-06-11 15:54:13,048 DEBUG   SenderThread:24454 [sender.py:send():379] send: header
2024-06-11 15:54:13,059 DEBUG   SenderThread:24454 [sender.py:send():379] send: run
2024-06-11 15:54:13,275 INFO    SenderThread:24454 [dir_watcher.py:__init__():211] watching files in: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240611_155413-lmggnkjn/files
2024-06-11 15:54:13,275 INFO    SenderThread:24454 [sender.py:_start_run_threads():1121] run started: lmggnkjn with start time 1718135653.045451
2024-06-11 15:54:13,282 DEBUG   HandlerThread:24454 [handler.py:handle_request():144] handle_request: check_version
2024-06-11 15:54:13,282 DEBUG   SenderThread:24454 [sender.py:send_request():406] send_request: check_version
2024-06-11 15:54:13,430 DEBUG   HandlerThread:24454 [handler.py:handle_request():144] handle_request: run_start
2024-06-11 15:54:13,436 DEBUG   HandlerThread:24454 [system_info.py:__init__():32] System info init
2024-06-11 15:54:13,436 DEBUG   HandlerThread:24454 [system_info.py:__init__():47] System info init done
2024-06-11 15:54:13,436 INFO    HandlerThread:24454 [system_monitor.py:start():181] Starting system monitor
2024-06-11 15:54:13,437 INFO    SystemMonitor:24454 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-06-11 15:54:13,437 INFO    HandlerThread:24454 [system_monitor.py:probe():201] Collecting system info
2024-06-11 15:54:13,438 INFO    SystemMonitor:24454 [interfaces.py:start():190] Started cpu monitoring
2024-06-11 15:54:13,438 DEBUG   HandlerThread:24454 [system_info.py:probe():196] Probing system
2024-06-11 15:54:13,440 INFO    SystemMonitor:24454 [interfaces.py:start():190] Started disk monitoring
2024-06-11 15:54:13,442 INFO    SystemMonitor:24454 [interfaces.py:start():190] Started gpuapple monitoring
2024-06-11 15:54:13,444 INFO    SystemMonitor:24454 [interfaces.py:start():190] Started memory monitoring
2024-06-11 15:54:13,445 INFO    SystemMonitor:24454 [interfaces.py:start():190] Started network monitoring
2024-06-11 15:54:13,449 DEBUG   HandlerThread:24454 [system_info.py:_probe_git():181] Probing git
2024-06-11 15:54:13,466 DEBUG   HandlerThread:24454 [system_info.py:_probe_git():189] Probing git done
2024-06-11 15:54:13,466 DEBUG   HandlerThread:24454 [system_info.py:probe():244] Probing system done
